officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,description,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
scan-abutment-internal-hex-implants,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Scan Abutment - Internal Hex implants,5019,5019,1,Трансферы и аналоги,Scan Abutment - Internal Hex implants — Скан-абатмент Alpha-Bio Tec. для снятия оттисков и работы в зуботехнической лаборатории. Применяется для прецизионной передачи позиции имплантата на гипсовую мо,https://dental-market.kz/products/alphabio/1625/scan-body-r-et-ar-h-10mm.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/scan-abutment-internal-hex-implants
long-straight-titanium-abutment,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Long Straight Titanium Abutment,5140,5140,1,Абатменты,Long Straight Titanium Abutment — прямой абатмент Alpha-Bio Tec. для протезирования на дентальных имплантатах. Изготовлен из медицинского титана Grade 23. Применяется для одиночных коронок и мостовидн,https://dental-market.kz/products/alphabio/1457/straight-abutment-ih.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/long-straight-titanium-abutment
alphaloc-block-out-spacer,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,AlphaLoC Block Out Spacer,4883,4883,1,AlphaLoC,AlphaLoC Block Out Spacer — компонент системы AlphaLoC от Alpha-Bio Tec. для замковых креплений съёмных протезов на имплантатах. Альтернатива классическим Locator-системам — обеспечивает надёжную фикс,https://dental-market.kz/products/alphabio/1529/alphaloc-male-processing-package.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/alphaloc-block-out-spacer
motor-mount-grip-driver-long-2-5-1-25mm,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Motor Mount Grip Driver Long 2.5/1.25mm,4143,4143,1,Инструменты,"Motor Mount Grip Driver Long 2.5/1.25mm — хирургический и протетический инструмент Alpha-Bio Tec. Тип: Grip Driver. Размер: 1.25 мм. Используется для установки имплантатов, фиксации абатментов и проте",https://dental-market.kz/products/alphabio/1577/implant-grip-driver-2mmd-internal-hex-insertion.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/motor-mount-grip-driver-long-2-5-1-25mm
titanium-ball-abutment-2-5-l-2-chc,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Titanium Ball Abutment 2.5 L 2 CHC,7404,7404,1,Шаровидные абатменты,Titanium Ball Abutment 2.5 L 2 CHC — шаровидный (Ball) абатмент Alpha-Bio Tec. для съёмного протезирования на имплантатах. Применяется для фиксации полного съёмного протеза с помощью матриц с пластико,https://dental-market.kz/products/alphabio/1555/straight-ball-attachments-chc.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/titanium-ball-abutment-2-5-l-2-chc
retrieval-screw,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Retrieval Screw,5110,5110,1,Винты,"Retrieval Screw — фиксирующий винт Alpha-Bio Tec. для крепления абатментов, мультиюнитов и временных компонентов на имплантатах. Тип: Retrieval. Изготовлен из медицинского титана. Поставляется в стери",https://dental-market.kz/products/alphabio/1446/prosthetic-screw-stlas-cement-retained-ih.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/retrieval-screw
cad-cam-titanium-base-non-engaging-2-5-ar,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,CAD/CAM Titanium Base Non Engaging 2.5 AR,4952,4952,1,CAD/CAM протетика,"CAD/CAM Titanium Base Non Engaging 2.5 AR — компонент линейки CAD/CAM протезирования Alpha-Bio Tec. Тип: Титановая основа. Используется в цифровом workflow: сканбоди, Ti-базы, индивидуальные абатменты",https://dental-market.kz/products/alphabio/1506/wide-ti-base-non-engaged-ih.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/cad-cam-titanium-base-non-engaging-2-5-ar
mini-coated-straight-kit-global,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Mini coated straight Kit Global,KIT#142,KIT#142,1,Наборы,Mini coated straight Kit Global — комплектный хирургический или протетический набор Alpha-Bio Tec. Тип: Kit. Готовый stainless-steel органайзер со всеми необходимыми инструментами в одном кейсе. Стери,https://dental-market.kz/products/alphabio/1629/surgical-kit.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/mini-coated-straight-kit-global
cobalt-chrome-casting-abutment-rotational,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Cobalt Chrome Casting Abutment Rotational,6406,6406,1,Литейные компоненты,Cobalt Chrome Casting Abutment Rotational — литейный компонент Alpha-Bio Tec. для индивидуального изготовления каркасов протезов в зуботехнической лаборатории. Тип: Литейный абатмент. Применяется в те,https://dental-market.kz/products/alphabio/1474/plastic-abutments-for-casting.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/cobalt-chrome-casting-abutment-rotational
titanium-ball-abutment-2-5-l-4-chc,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Titanium Ball Abutment 2.5 L 4 CHC,7406,7406,1,Шаровидные абатменты,Titanium Ball Abutment 2.5 L 4 CHC — шаровидный (Ball) абатмент Alpha-Bio Tec. для съёмного протезирования на имплантатах. Применяется для фиксации полного съёмного протеза с помощью матриц с пластико,https://dental-market.kz/products/alphabio/1555/straight-ball-attachments-chc.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/titanium-ball-abutment-2-5-l-4-chc
hex-driver-2-5mm,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Hex Driver 2.5mm,4152,4152,1,Инструменты,"Hex Driver 2.5mm — хирургический и протетический инструмент Alpha-Bio Tec. Тип: Hex Driver. Размер: 2.5 мм. Используется для установки имплантатов, фиксации абатментов и протезных работ. Совместимо со",https://dental-market.kz/products/alphabio/1579/hex-driver-125-mm.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/hex-driver-2-5mm
implant-depth-probe,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Implant Depth Probe,4100,4100,1,Инструменты,"Implant Depth Probe — хирургический и протетический инструмент Alpha-Bio Tec. Тип: Зонд глубины. Используется для установки имплантатов, фиксации абатментов и протезных работ. Совместимо со стандартны",https://dental-market.kz/products/alphabio/1577/implant-grip-driver-2mmd-internal-hex-insertion.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/implant-depth-probe
implant-mount-chc,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Implant Mount CHC,65055,65055,1,Направленная хирургия,Implant Mount CHC — компонент системы направленной хирургии Alpha-Bio Tec. для использования с хирургическими шаблонами при точной установке имплантатов по 3D-плану. Тип: Implant Mount. Обеспечивает т,https://dental-market.kz/products/alphabio/1582/implant-driver-chc-21mm.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/implant-mount-chc
standard-nylon-cap,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Standard Nylon Cap,6250,6250,1,Шаровидные абатменты,Standard Nylon Cap — шаровидный (Ball) абатмент Alpha-Bio Tec. для съёмного протезирования на имплантатах. Применяется для фиксации полного съёмного протеза с помощью матриц с пластиковыми/металлическ,https://dental-market.kz/products/alphabio/1542/nylon-cap.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/standard-nylon-cap
long-closed-tray-transfer-cs,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Long Closed Tray Transfer CS,3451,3451,1,Трансферы и аналоги,Long Closed Tray Transfer CS — Закрытая ложка Alpha-Bio Tec. для снятия оттисков и работы в зуботехнической лаборатории. Платформа: CS. Применяется для прецизионной передачи позиции имплантата на гипс,https://dental-market.kz/products/alphabio/1550/long-closed-tray-transfer-cs.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/long-closed-tray-transfer-cs
slim-straight-titanium-abutment,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Slim Straight Titanium Abutment,5150,5150,1,Абатменты,Slim Straight Titanium Abutment — slim абатмент Alpha-Bio Tec. для протезирования на дентальных имплантатах. Изготовлен из медицинского титана Grade 23. Применяется для одиночных коронок и мостовидных,https://dental-market.kz/products/alphabio/1458/straight-abutments-with-various-cuff-heights-ih.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/slim-straight-titanium-abutment
motor-mount-driver-long-2-1mm-chc,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Motor Mount Driver Long 2.1mm CHC,7303,7303,1,Инструменты,"Motor Mount Driver Long 2.1mm CHC — хирургический и протетический инструмент Alpha-Bio Tec. Тип: Motor Mount. Размер: 2.1 мм. Используется для установки имплантатов, фиксации абатментов и протезных ра",https://dental-market.kz/products/alphabio/1582/implant-driver-chc-21mm.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/motor-mount-driver-long-2-1mm-chc
alphaloc-locator-abutment,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,AlphaLoC Locator Abutment,4803,4803 | 4805 | 4806,3,AlphaLoC,AlphaLoC Locator Abutment — компонент системы AlphaLoC от Alpha-Bio Tec. для замковых креплений съёмных протезов на имплантатах. Альтернатива классическим Locator-системам — обеспечивает надёжную фикс,https://dental-market.kz/products/alphabio/1552/alphaloc-kit-chc.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/alphaloc-locator-abutment
crco-screw-cs,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,CrCo Screw CS,3462,3462,1,Винты,"CrCo Screw CS — фиксирующий винт Alpha-Bio Tec. для крепления абатментов, мультиюнитов и временных компонентов на имплантатах. Тип: CoCr. Изготовлен из медицинского титана. Поставляется в стерильной у",https://dental-market.kz/products/alphabio/1439/screw-stla-cs.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/crco-screw-cs
pro-burnout-anti-rotation-sleeve-for-tct-n,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Pro Burnout Anti Rotation Sleeve for TCT-N,5217,5217,1,Литейные компоненты,Pro Burnout Anti Rotation Sleeve for TCT-N — литейный компонент Alpha-Bio Tec. для индивидуального изготовления каркасов протезов в зуботехнической лаборатории. Тип: Выжигаемый колпачок. Платформа: TC,https://dental-market.kz/products/alphabio/1438/pro-burnout-sleeve-for-tct-n.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/pro-burnout-anti-rotation-sleeve-for-tct-n
short-closed-tray-transfer,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Short Closed Tray Transfer,5170,5170,1,Трансферы и аналоги,Short Closed Tray Transfer — Закрытая ложка Alpha-Bio Tec. для снятия оттисков и работы в зуботехнической лаборатории. Применяется для прецизионной передачи позиции имплантата на гипсовую модель — отк,https://dental-market.kz/products/alphabio/1518/closed-tray-transfer.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/short-closed-tray-transfer
implant-analog-cs,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Implant Analog - CS,3459,3459,1,Трансферы и аналоги,Implant Analog - CS — Аналог Alpha-Bio Tec. для снятия оттисков и работы в зуботехнической лаборатории. Платформа: CS. Применяется для прецизионной передачи позиции имплантата на гипсовую модель — отк,https://dental-market.kz/products/alphabio/1527/implant-analog-cs.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/implant-analog-cs
marking-drill-sphere-shape-1-5-l16,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Marking Drill-Sphere shape 1.5/L16,4712C,4712C,1,Сверла,"Marking Drill-Sphere shape 1.5/L16 — хирургическое сверло Alpha-Bio Tec. для подготовки ложа имплантата. Тип: Marking. Лазерная маркировка глубины, внутренняя ирригация, медицинская нержавеющая сталь.",https://dental-market.kz/products/alphabio/1599/o-32-surgical-drill.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/marking-drill-sphere-shape-1-5-l16
hex-driver-1-25mm,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Hex Driver 1.25mm,4055,4055,1,Инструменты,"Hex Driver 1.25mm — хирургический и протетический инструмент Alpha-Bio Tec. Тип: Hex Driver. Размер: 1.25 мм. Используется для установки имплантатов, фиксации абатментов и протезных работ. Совместимо",https://dental-market.kz/products/alphabio/1579/hex-driver-125-mm.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/hex-driver-1-25mm
pro-temporary-titanium-abutment-for-tct-n-tct-n,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Pro Temporary Titanium Abutment for TCT N TCT-N,5216,5216,1,Абатменты,Pro Temporary Titanium Abutment for TCT N TCT-N — временный абатмент Alpha-Bio Tec. для протезирования на дентальных имплантатах. Платформа соединения: TCT-N. Изготовлен из медицинского титана Grade 2,https://dental-market.kz/products/alphabio/1466/titanium-temporary-abutments.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/pro-temporary-titanium-abutment-for-tct-n-tct-n
pro-healing-abutment-for-tct-n-auc-tct-n-tct-n,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Pro Healing Abutment for TCT N/AUC TCT N TCT-N,5236,5236 | 5237,2,Формирователи десны,Pro Healing Abutment for TCT N/AUC TCT N TCT-N — формирователь десны Alpha-Bio Tec. для создания эстетичного десневого профиля вокруг имплантата перед протезированием. Тип: Стандартный. Платформа: TCT,https://dental-market.kz/products/alphabio/1436/healing-abutments-ih.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/pro-healing-abutment-for-tct-n-auc-tct-n-tct-n
cover-screw-cs,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Cover Screw CS,3500,3500,1,Формирователи десны,Cover Screw CS — формирователь десны Alpha-Bio Tec. для создания эстетичного десневого профиля вокруг имплантата перед протезированием. Тип: Заглушка. Платформа: CS. Изготовлен из медицинского титана,https://dental-market.kz/products/alphabio/1439/screw-stla-cs.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/cover-screw-cs
implant-classical-esthetic,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Implant Classical Esthetic,1010,1010 | 1011 | 1013 | 1016 | 1018 | 1020 | 1021 | 1023 | 1026 | 1028 | 1030 | 1031 | 1033 | 1036 | 1038 | 1040 | 1041 | 1043 | 1046 | 1048 | 1056,21,Имплантаты,"Implant Classical Esthetic — дентальный имплантат израильского производителя Alpha-Bio Tec. из серии Implant Classical Esthetic. Соединение IH. Диапазон диаметров: 3.75, 4.2, 4.65, 5.3 мм. Доступные д",https://dental-market.kz/products/alphabio/1427/ice-implant-ih.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/implant-classical-esthetic
nice,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,NICE,1060,1060 | 1061 | 1063 | 1066 | 1068,5,Имплантаты,"NICE — дентальный имплантат израильского производителя Alpha-Bio Tec. из серии NICE. Соединение CHC. Диапазон диаметров: 3.2 мм. Доступные длины: 8, 10, 11.5, 13, 16 мм. Изготовлен из биосовместимого",https://dental-market.kz/products/alphabio/1431/nice-implant-chc.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/nice
alphaloc-male-extra-soft-yellow-x4,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,AlphaLoC Male-Extra Soft yellow (X4),4879,4879,1,AlphaLoC,AlphaLoC Male-Extra Soft yellow (X4) — компонент системы AlphaLoC от Alpha-Bio Tec. для замковых креплений съёмных протезов на имплантатах. Альтернатива классическим Locator-системам — обеспечивает на,https://dental-market.kz/products/alphabio/1529/alphaloc-male-processing-package.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/alphaloc-male-extra-soft-yellow-x4
alphaloc-insertion-tool,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,AlphaLoC Insertion Tool,4886,4886,1,AlphaLoC,AlphaLoC Insertion Tool — компонент системы AlphaLoC от Alpha-Bio Tec. для замковых креплений съёмных протезов на имплантатах. Альтернатива классическим Locator-системам — обеспечивает надёжную фиксац,https://dental-market.kz/products/alphabio/1534/alphaloc-extraction-tool.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/alphaloc-insertion-tool
esthetic-simply-straight-abutment-chc,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Esthetic Simply Straight Abutment CHC,7350,7350 | 7351 | 7352 | 7353,4,Абатменты,"Esthetic Simply Straight Abutment CHC — simply esthetic абатмент Alpha-Bio Tec. для протезирования на дентальных имплантатах. Платформа соединения: CHC. Высота десневой части: 1, 2, 3, 4 мм. Изготовле",https://dental-market.kz/products/alphabio/1450/esthetic-simply-straight-abutment-chc.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/esthetic-simply-straight-abutment-chc
pro-motor-mount-hex-driver-1-5mm,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Pro Motor Mount Hex Driver 1.5mm,4168,4168,1,Инструменты,"Pro Motor Mount Hex Driver 1.5mm — хирургический и протетический инструмент Alpha-Bio Tec. Тип: Motor Mount. Размер: 1.5 мм. Используется для установки имплантатов, фиксации абатментов и протезных раб",https://dental-market.kz/products/alphabio/1579/hex-driver-125-mm.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/pro-motor-mount-hex-driver-1-5mm
spiral-implant,Alpha-Bio Tec.,Alpha-Bio Tec Ltd.,Spiral Implant,1300,1300 | 1301 | 1303 | 1306 | 1308 | 1330 | 1331 | 1333 | 1336 | 1338 | 1340 | 1341 | 1343 | 1346 | 1348 | 1350 | 1351 | 1353 | 1356 | 1358 | 1360 | 1361 | 1363 | 1368,24,Имплантаты,"Spiral Implant — дентальный имплантат израильского производителя Alpha-Bio Tec. из серии Spiral Implant. Соединение IH. Диапазон диаметров: 3.3, 3.75, 4.2, 5, 6 мм. Доступные длины: 8, 10, 11.5, 13, 1",https://dental-market.kz/products/alphabio/1426/spiral-implant-ih.png,1,EXACT_PRODUCT_LISTING_BY_OFFICIAL_KAZAKHSTAN_REPRESENTATIVE,CANONICAL_CONTENT_READY,https://dental-market.kz/catalog/spiral-implant
