officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,model,variantCount,categoryPath,description,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
MERCURY-ND-A004648,Mercury,Mercury Dental Equipment,Микромотор пневматический Mercury 2000 c внутренним охлаждением,ND-A004648,ND-A004648,2000 c внутренним охлаждением,1,Микромоторы,"Предназначен для использования в бормашинах и стоматологических установках в качестве привода стоматологических низкоскоростных наконечников. Подача водяной струи для охлаждения бора в наконечнике происходит внутри самого пневмодвигателя. Система охлаждения Охлаждение — одна из наиболее важных систем в работе стоматологических наконечников. Это делает микромотор Mercury 2000 по-настоящему ценным. Его конструкция предусматривает встроенную систему охлаждения, подача струи воды происходит внутри двигателя. Это обеспечивает долгий срок службы наконечника и исключает риск перегрева инструмента. Высокая мощность Максимальная скорость работы пневмодвигателя достигает 27 000 оборотов в минуту. Устройство может иметь разные уровни скорости в зависимости от давления воздуха, что делает его не только мощным, но и универсальным. Благодаря ему наконечник сможет применяться во множестве сфер стоматологии. Скорость вращения мотора: 22000 об/мин: при давлении воздуха 245 КПа (2,5 кгс/см 2 ) 25000 об/мин: при давлении воздуха 294 КПа (3,0 кгс/см 2 ) 27000 об/мин: при давлении воздуха 392 КПа (2,5 кгс/см 2 ) Потребление воздуха: 42 л/мин при давлении 245 КПа 51 л/мин при давлении 294 КПа 72 л/мин при давлении 392 КПа Уровень шума: не более 65 Дб Вес: 90 г",https://mercury-dent.pro/upload/iblock/f59/cqo8a24tcyjmn7cpo5suwkxfin6xmoky.jpg,2,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://mercury-dent.pro/catalog/mikromotory/mercury-2000-c-vnutrennim-okhlazhdeniem/
MERCURY-ND-A005688,Mercury,Mercury Dental Equipment,Микроскоп Mercury АСОМ 520Д,ND-A005688,ND-A005688,АСОМ 520Д,1,Микроскопы,Ручки с кнопками управлением. Встроенная HDMI камера,https://mercury-dent.pro/upload/iblock/e65/d7npvfx90j8s0nn7m5kmvq2r6motfpf0.jpg,11,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://mercury-dent.pro/catalog/mikroskopy/mercury-asom-520d/
MERCURY-ND-A005692,Mercury,Mercury Dental Equipment,Микроскоп Mercury Виста ПРО настольный,ND-A005692,ND-A005692,Виста ПРО настольный,1,Микроскопы,"Микроскоп стал неотъемлемой частью стоматологического кабинета. Mercury Vista Pro - это новое качество в мировой стоматологии. Преимущества микроскопа Mercury Vista Pro Вариообъектив F=200-455 мм . Кронштейн для монитора в подарок . Регулировка межзрачкового расстояния 50-75 мм. Плавная система увеличения 1.86x-20x . Поворотный бинокулярный тубус с регулировкой угла наклона от 0 до 210 градусов. Окуляры с увеличением 12,5x обеспечивают комфортное общее увеличение микроскопа. Светодиодная подсветка до 70 000 люкс . Светофильтры: желтый, зеленый . Большая область визуализации до 120 мм делает диагностику и лечение более эффективными и удобными.",https://mercury-dent.pro/upload/iblock/f93/jxys2xw8fmldokl9d8ueyabpj1jwdofg.jpg,6,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://mercury-dent.pro/catalog/mikroskopy/mercury-vista-pro-nastolnyy/
MERCURY-ND-A007246,Mercury,Mercury Dental Equipment,Микроскоп Mercury Мета ПРО,ND-A007246,ND-A007246,Мета ПРО,1,Микроскопы,Превосходная оптика Четкость и прозрачность Сделано в Германии (SHOTT) Многослойное антибликовое покрытие Бинокуляр Наклон: 0-180 градусов Окуляры с широким полем Регулировка межзрачкового расстояния Четкое видение Вариоскоп Рабочее расстояние 200-300 мм Ручка легко вращается Мгновенная фокусировка Объектив Увеличение 4.2х-27х Удобная ручка регулировки Встроенный светодиод со сроком службы более 75 000 часов 4К Камера Разрешение 4К Совместима с микроскопами всех брендов на рынке Фото и видеосъемка Результаты сохраняются на карту памяти Балансир обновленной конструкции Можно держать и управлять одной рукой Можно настроить на тугое или свободное движение Длинный рычаг увеличивает рабочее пространство Скрытые кабели делают микроскоп изящнее,https://mercury-dent.pro/upload/iblock/291/xvb7dgt2ezr0xi0uc0mg4mw3uazmjij7.jpg,11,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://mercury-dent.pro/catalog/mikroskopy/mercury-meta-pro/
MERCURY-ND-A006168,Mercury,Mercury Dental Equipment,Мобильная рабочая станция Mercury 550,ND-A006168,ND-A006168,550,1,Стоматологические установки,"Независимая стоматологическая станция на 5 инструментов. Оснастите любое пространство профессиональным местом врача за пару минут. Рабочая станция Mercury 550 — это готовое, полностью автономное рабочее место стоматолога. Она не требует встраивания или стационарного монтажа. Просто подключите к розетке — и вы получаете полноценный стоматологический блок с нижней подачей на 5 инструментов, который можно установить в любом кабинете. Идеальное решение для гибкости клиники. Полная автономность нижняя подача на 5 инструментов; автономная подача воды (1 бутыль); питание от розетки 220В — установите где угодно, не зависит от центральных систем клиники. Удобное управление всё управление через одну педаль (движение станции, работа инструментов); широкий стол для размещения инструментов. Эргономика и концентрация: не нужно тянуться к столику — всё под ногой. Просторная поверхность позволяет удобно организовать материалы и инструменты. Надёжная комплектация 3 шланга с разъёмом Midwest; пистолет вода-воздух в комплекте; манёвренные колёса со стопперами, которые надёжно фиксируют станцию; прочная стальная конструкция гарантирует устойчивость и долгий срок службы Регулируемая эргономика Высота стола регулируется от 76 до 96 см — подстройка под любого врача. В базе есть все необходимое для приема: нижняя подача на 5 инструментов, автономная подача воды (1 бутыль), удобная педаль управления, столик для инструментов, 3 шланга с разъёмом Midwest и пистолет вода-воздух.",https://mercury-dent.pro/upload/iblock/c70/0sb840jns8l3h02gmcxmlghpipjx6eu8.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://mercury-dent.pro/catalog/stomatologicheskie-ustanovki/mobilnaya-rabochaya-stantsiya-mercury-550/
MERCURY-ND-A004673,Mercury,Mercury Dental Equipment,Набор насадок для ирригатора НФ-8,ND-A004673,ND-A004673,Набор насадок для ирригатора НФ-8,1,Ирригаторы,В набор входят 6 насадок Стандартная (2 шт) Назальная (1 шт) Ортодонтическая (1 шт) Пародонтальная (1 шт) Для чистки языка (1 шт),https://mercury-dent.pro/upload/iblock/a03/c3ppwd1mgksfiivrj3fjbqg1tkipooku.jpg,2,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://mercury-dent.pro/catalog/irrigatory/nabor-nasadok-dlya-irrigatora-hf-8-whisper/
MERCURY-ND-A006531,Mercury,Mercury Dental Equipment,Накидка для детского приема,ND-A006531,ND-A006531,Накидка для детского приема,1,Матрасы для стоматологических кресел,,https://mercury-dent.pro/upload/iblock/198/95xz93s86g3pwif0wa12lrr1trn9n8i7.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://mercury-dent.pro/catalog/matrasy/nakidka-dlya-detskogo-priema/
MERCURY-ND-A004456,Mercury,Mercury Dental Equipment,Одноразовый турбинный наконечник,ND-A004456,ND-A004456,Одноразовый турбинный наконечник,1,Стоматологические наконечники,"Быстросъемное соединение Безопасный Главное преимущество одноразового наконечника в том, что он помогает избежать заражения перекрестной инфекцией после предыдущего пациента. Более того, такие наконечники помогают хорошо сэкономить, так как не требуют дополнительного обслуживания и имеют весьма демократичную цену. Мощный Одноразовый турбинный наконечник может развивать скорость до 380 000 оборотов в минуту, благодаря чему он поможет добиться эффективного и быстрого результата. Он имеет быстросъемный тип соединения, благодаря чему такой наконечник очень мобильный и универсальный.",https://mercury-dent.pro/upload/iblock/4a4/5abb654c2p70djkfqit5i3t2e1fviceh.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://mercury-dent.pro/catalog/stomatologicheskie-nakonechniki/odnorazovye-nakonechniki/odnorazovyy-turbinnyy-nakonechnik/
MERCURY-ND-A004441,Mercury,Mercury Dental Equipment,Одноразовый турбинный наконечник TX-122,ND-A004441,ND-A004441,Одноразовый турбинный наконечник TX-122,1,Стоматологические наконечники,"Одноразовые турбинные наконечники имеют несколько несомненных плюсов: Уменьшается риск возникновения перекрестных инфекций Не требуют постоянного технического обслуживания и просты в использовании Стоимость значительно ниже аналогов Модель TX-122 имеет два ярких цвета, которые разнообразят красками вашу ежедневную деятельность и прием пациента",https://mercury-dent.pro/upload/iblock/9dc/usx4vbqps6nirb9t3cftf89b7q1he7q6.jpg,2,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://mercury-dent.pro/catalog/stomatologicheskie-nakonechniki/odnorazovye-nakonechniki/odnorazovyy-turbinnyy-nakonechnik-tx-122/
MERCURY-KAVO-S-FIBROOPTIKOY,Mercury,Mercury Dental Equipment,Переходник МУЛЬТИФЛЕКС на наконечник КАВО с фиброоптикой,,,Переходник МУЛЬТИФЛЕКС на наконечник КАВО с фиброоптикой,1,Стоматологические наконечники,"Переходник имеет стандартные соединения, позволяющие подключать его ко многим наконечникам, благодаря чему он очень универсален. Более того, он оснащен фиброоптикой, что значительно увеличивает качество работы. Он имеет удобные габариты и, к тому же — быстросъемный, что увеличивает его мобильность.",https://mercury-dent.pro/upload/iblock/a8b/1wz2z3sctrokw9qk9xpcwqckx074clxr.jpg,2,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,MANUFACTURER_REFERENCE_REQUIRED,https://mercury-dent.pro/catalog/stomatologicheskie-nakonechniki/vysokoskorostnye-nakonechniki/kavo-s-fibrooptikoy/
MERCURY-ND-A004444,Mercury,Mercury Dental Equipment,Пескоструйный наконечник ТДР-II,ND-A004444,ND-A004444,Пескоструйный наконечник ТДР-II,1,Стоматологические наконечники,"Легкость замены рабочей головки. Встроенный фильтр, препятствующий попаданию песка в стоматологическую установку. Возможна вакуумная стерилизация при температуре 121 Порошок и абразивы приобретаются отдельно! Универсальное устройство Насадка имеет тип соединения В2 или М4. То есть инструмент совместим с большим количеством установок. Его универсальность также подтверждает широкая сфера применения инструмента. Он применяется для удаления налета, мягких отложений и поверхностных пятен с зубов. Благодаря этому он может применяться для подготовки к пломбированию, цементации пломб, а также для подготовки зубов к нанесению композитных восстанавливающих составов. Мощный инструмент Насадка TDP-II отлично выполняет свою функцию в режиме непрерывной работы. Рабочее давление воздуха составляет 3,5-4,5 бар. При этом подача воды может достигать 80 мл/мин. Это гарантирует качественную работу и отличные очищающий эффект. Конструкция насадки дает возможность поворачивать её во время работы вплоть до 60 градусов для более комфортной очистки. Надежность Корпус наконечника выполнен из металла. Это означает, что инструмент обладает повышенной ударостойкостью и стойкостью к царапинам. Более того, его можно автоклавировать при максимальной температуре 135°С. На устройстве установлен специальный фильтр, который не даст песку попасть в установку.",https://mercury-dent.pro/upload/iblock/870/003uwq1pdtz073dg0uya3r332xpzt9bx.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://mercury-dent.pro/catalog/stomatologicheskie-nakonechniki/peskostruynye-nakonechniki/peskostruynyy-nakonechnik-tdp-ii-metall/
MERCURY-ND-A004440,Mercury,Mercury Dental Equipment,Повышающий наконечник Mercury 333 1:5 с внутренней водой и фиброоптикой,ND-A004440,ND-A004440,333 1:5 с внутренней водой и фиброоптикой,1,Стоматологические наконечники,"Превосходная режущая способность и отличный захват, тонкий эргономичный дизайн и мощная режущая способность при бесшумной работе. Угловые наконечники серии Mercury 333 обеспечивают простой доступ к нужному участку. Это надежные инструменты с прекрасной балансировкой и эргономичным дизайном, созданные для работы без компромиссов. Преимущества Корпус из нержавеющей стали Кнопочный зажим для комфортной смены бора Система очистки головки для снижения инфекционного проникновения Эргономичный изогнутый корпус - идеальный угол наклона головки в любом обрабатываемом месте Микрофильтр Комфортная стерилизация Бесшумная работа без вибраций Керамические подшипники Оптика из сотообразного стекла Наконечник прослужит дольше После использования тщательно промойте его под проточной водой. Продуйте смазывающей жидкостью , пока через наконечник не пойдет чистая смазка. Обработайте наконечник в устройстве смазки наконечников Эргономичная форма Наконечник Mercury 333 имеет очень эргономичную форму, благодаря чему облегчен доступ к рабочей зоне и увеличена видимость. Также его форма предполагает комфортную работу в труднодоступных местах полости рта. Даже при сильном наклоне инструмента он не потеряет эффективности и будет быстро и качественно полировать и очищать рабочую зону. Множество модификаций Одно из главных достоинств наконечника — качественная фиброоптика, благодаря которой процесс работы будет очень удобным и эффективным. Фиброоптика хорошо освещает рабочую площадь, потребляет мало энергии и не слепит глаза. А в качестве охлаждения в наконечник Mercury 333 встроен четырехточечных спрей, который обеспечит высокий уровень охлаждения, позволив избежать риска перегрева и получения ожога. Высокая мощность Особенность повышающего наконечника Mercury 333 состоит в том, что, что скорость вращения бора здесь значительно выше, чем скорость вращения мотора. Это позволяет добиться очень эффективной и быстрой работы. Скорость вращения бора достигает рекордных 200 000 оборотов в минуту.",https://mercury-dent.pro/upload/iblock/833/odsydgy7epwbt0qjtj1l34elxanc9e44.jpg,6,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://mercury-dent.pro/catalog/stomatologicheskie-nakonechniki/nakonechniki-s-povysheniem-mercury/mercury-333-1-5-s-fibrooptikoy/
MERCURY-ND-A006184,Mercury,Mercury Dental Equipment,Подушка подголовника Mercury (Anya),ND-A006184,ND-A006184,(Anya),1,Матрасы для стоматологических кресел,,https://mercury-dent.pro/upload/iblock/21f/76c0t7avfl73g1ssu664nz8o7am78idv.jpg,2,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://mercury-dent.pro/catalog/matrasy/podushka-podgolovnika-mercury-anya/
MERCURY-ND-A004707,Mercury,Mercury Dental Equipment,Полимеризационная лампа Mercury ЖР-СЛ17 (2013),ND-A004707,ND-A004707,ЖР-СЛ17 (2013),1,Полимеризационные лампы,,https://mercury-dent.pro/upload/iblock/068/rm3z3a8aaxa42bp03gttcmtrxbwdxzc2.jpg,5,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://mercury-dent.pro/catalog/polimerizatsionnye-lampy/mercury-jr-cl17-2013/
MERCURY-ND-A004708,Mercury,Mercury Dental Equipment,Полимеризационная лампа Mercury ЖР-СЛ17 (2013) встраиваемая,ND-A004708,ND-A004708,ЖР-СЛ17 (2013) встраиваемая,1,Полимеризационные лампы,"Три режима работы: полная мощность, нарастающий и пульсирующий. Временные настройки: 5с-40с , последняя настройка запоминается автоматически. В блоке управления процессом использованы кристаллы из США, что гарантирует стабильную производительность. Кнопки OMRAN из Японии со сроком службы 10 лет . Оптоволоконный наконечник с высокой артикуляцией. Напрямую подключается к источнику питания 24 В, легко установить .",https://mercury-dent.pro/upload/iblock/1ad/c8i9lpx6gh7omf7auqlbpz7g3rs3klj9.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://mercury-dent.pro/catalog/polimerizatsionnye-lampy/mercury-jr-cl17-2013-vstraivaemaya/
MERCURY-MERCURY-JR-CL17-CLASSIC,Mercury,Mercury Dental Equipment,Полимеризационная лампа Mercury ЖР-СЛ17(классик),,,ЖР-СЛ17(классик),1,Полимеризационные лампы,"Три рабочих режима: полная мощность, нарастающий и пульсирующий. Рукоятка полностью изготовлена из алюминиевого сплава, более долговечна. Постоянная интенсивность света на выходе, которая не зависит от заряда батареи. Все время работы интенсивность света остается постоянной. Три регулируемых значения интенсивности света: 800, 1000, 1200 мВт/см². Высокая эффективность скорости обмена от электричества к свету, при полном заряде можно использовать более 200 раз непрерывно . Настройки времени: 5с, 10с, 15с, 20с, 25с, 30с, 35с, 40с, последняя настройка запоминается автоматически. Проводной вариант можно использовать со стоматологической установкой. Время работы в режиме ожидания может достигать 1 года . При использовании качественной батареи срок службы может составлять 3-5 лет . Используется световод из ГЕРМАНИИ. Используются кристаллы ИС с высокой производительностью из США. Супербыстрая зарядка , для полного заряда нужно всего 1,5 часа .",https://mercury-dent.pro/upload/iblock/597/ugw1drlgtqgnob5iszocfjgxuqpg73if.jpg,2,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,MANUFACTURER_REFERENCE_REQUIRED,https://mercury-dent.pro/catalog/polimerizatsionnye-lampy/mercury-jr-cl17-classic/
MERCURY-ND-A004706,Mercury,Mercury Dental Equipment,Полимеризационная лампа Mercury ЖР-СЛ37,ND-A004706,ND-A004706,ЖР-СЛ37,1,Полимеризационные лампы,"Четыре режима работы: нарастающая мощность, пульсирующий и режим предварительного нагрева (первые 10 секунд с 50% выходной мощностью, остальное время с полной мощностью). Постоянная интенсивность света на выходе, которая не зависит от заряда батареи. Все время работы интенсивность света остается постоянной. При полном заряде можно использовать более 200 раз непрерывно. Разные временные интервалы: 5с, 10с, 15с, 20с, 25с, 30с, 35с, 40с. При использовании качественного аккумулятора, срок службы может составлять 3-5 лет . Используются кристаллы ИС с высокой производительностью из США. Длительное время работы в режиме ожидания, может достигать 1 года . Малое время зарядки , для полного заряда требуется всего 1,5 часа .",https://mercury-dent.pro/upload/iblock/de0/7smagb0diwimdhhj8tsnxzqmoolwdx37.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://mercury-dent.pro/catalog/polimerizatsionnye-lampy/mercury-jr-cl37/
MERCURY-ND-A004709,Mercury,Mercury Dental Equipment,Полимеризационная лампа Mercury ЖР-СЛ37H (супер интенсивный свет),ND-A004709,ND-A004709,ЖР-СЛ37H (супер интенсивный свет),1,Полимеризационные лампы,"Полимеризационная лампа с функцией детектора кариеса. Высокая мощность 10 Вт при интенсивности света до 2500 мВт/см 2 . Кристаллы из США 4 в 1 для светодиодных ламп (3 для синей и 1 для фиолетовой). Широкий спектр, подходит для многих видов зубных композитов (особенно новый композитный материал), диапазон длин волны: 385-515 нм. Вращающаяся на 360° металлическая головка лампы , которая обеспечивает облучение каждого зуба. Отсутствие необходимости широко открывать рот во время операции добавляет удобства пациентам. Супербыстрая зарядка , для полного заряда нужно всего 1,5 часа . LED лампочка, главный блок и зарядный блок, все с применением американских чипов с отличной производительностью. Батарея со сроком службы 3-5 лет . Постоянная интенсивность света, не зависит от напряжения батареи. Обтекаемый эргономичный дизайн рукоятки, отлично подходит под форму руки, легче и удобнее держать. Два режима полимеризации Режим сильного света: Время на выбор: 1с, 3с, может облучать 2мм полимер. Интенсивность света до 2500 мВт/см 2 . Подходит для ортодонтии, особенно фарфоровые виниры. Режим нормальной полимеризации: Время на выбор: 5с, 10с, 15с, 20с. Интенсивность света до 1600 мВт/см 2 . Во время зарядки нельзя снимать металлический наконечник (световод) и нажимать кнопку ON/OFF, так как это может привести к тому, что лампа блокируется и для ее разблокировки потребуется извлечь аккумулятор и подключить его снова.",https://mercury-dent.pro/upload/iblock/322/jwxcv8dk0e9yotb3i72eb98v19zd5s0e.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://mercury-dent.pro/catalog/polimerizatsionnye-lampy/mercury-jr-cl37h-super-intensivnyy-svet/
MERCURY-ND-A004659,Mercury,Mercury Dental Equipment,Портативный бесщеточный микромотор Mercury 600EM,ND-A004659,ND-A004659,600EM,1,Микромоторы,"Универсальный электромотор Микромотор Mercury STAR 600EM отлично подходит для работы как с турбинными, так и с повышающими и понижающими наконечниками. Для этого в панель управления устройства встроены специальные режимы, позволяющие быстро переключаться между ними. Благодаря этому микромотор не только очень универсальное, но также и мобильное устройство. Легкость управления Электромотор может развивать скорость вращения от 2000 до 40 000 оборотов в минуту. Устройство оснащено возможностью точно выставлять нужные параметры. Для этого в комплекте с микромотором идет панель управления с сенсорными кнопками и удобным экраном. Благодаря этому вы можете без проблем переключаться между режимами и полностью контролировать процесс работы. Эргономичность и надежность Электромотор Mercury STAR 600EM выполнен из нержавеющей стали, что обеспечивает ему высокую ударостойкость и продолжительный срок службы. Все детали устройства легко подключаются к установке. Блок управления имеет эргономичные габариты, позволяющие удобно размещать его в любом удобном месте. При работе устройство работает с комфортным уровнем шума, не превышающем 60 дБ. Современные технологии Электрический мотор отличается от пневматического тем, что в нем отсутствует система щеточно-коллекторного узла. Механизм приводится в движение не потоком воздуха, а электричеством. Особенности конструкции устройства позволили решить важную проблему вентиляции и охлаждения. Теперь на это не нужно тратить дополнительные средства и время.",https://mercury-dent.pro/upload/iblock/5df/rc1397k42zjehocalq69c3y7uuyc9r63.jpg,8,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://mercury-dent.pro/catalog/mikromotory/mercury-star-600em/
MERCURY-ND-A004420,Mercury,Mercury Dental Equipment,Прямой наконечник Mercury 777 с внутренней водой,ND-A004420,ND-A004420,777 с внутренней водой,1,Стоматологические наконечники,"Широкая сфера применения Наконечник Mercury 777 относится к прямым, что означает, что он может применяться во множестве сфер, так как обладает рядом преимуществ. Особенности его конструкции позволяют оказывать повышенное давление на режущий инструмент. При этом возможность появления вибрации значительно ниже. Кроме этого такие наконечники хорошо подходят для изготовления имплантов и протезов. Функциональность Для охлаждения используется наружная система подачи воды. Максимальная скорость вращения бора составляет 40 000 оборотов в минуту, что является хорошим показателем для наконечников этого типа. Инструмент легко подсоединяется к установке, так как оснащен зажимным устройством с защелкой. Диаметр хвостовика для бора составляет 2,35 мм. Эргономика и удобство Низкоскоростной наконечник Mercury 777 имеет весьма эргономичные габариты. Корпус из нержавеющей стали отличается высокой прочностью и эстетичным внешним видом. При работе он не превышает уровень шума в 65 Дб, так что работать с ним приятно не только для глаз, но и для слуха.",https://mercury-dent.pro/upload/iblock/28f/45i7gsmiwbk52uzksdhzkus64z3lthh8.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://mercury-dent.pro/catalog/stomatologicheskie-nakonechniki/nizkoskorostnye-nakonechniki/mercury-777/
MERCURY-ND-A004421,Mercury,Mercury Dental Equipment,Прямой наконечник Mercury 888 с внутренней водой,ND-A004421,ND-A004421,888 с внутренней водой,1,Стоматологические наконечники,"Охлаждение Система охлаждения — очень важный параметр стоматологического наконечника. В Mercury 888 эта система встроена внутрь устройства. Благодаря этому инструмент не требует дополнительных подключений к установке. Новые технологии позволили создать систему охлаждения, которая справляется со своей работой быстро и эффективно. Универсальность Прямой наконечник Mercury 888 отлично подходит для стоматологических работ любой сложности. Он незаменим для работ по изготовлению протезов и имплантов. Помимо этого, особенности его конструкции позволяют оказывать повышенное давление на режущий инструмент, без риска появления вибрации. Надежность Корпус наконечника Mercury 888 изготовлен из нержавеющей стали, что гарантирует не только прочность устройства, но и продолжительный срок его эксплуатации. Наконечник развивает скорость до 27 000 оборотов в минуту, его придаточное число равняется 1:1, так что с ним стоматологические работы будут быстрыми и эффективными.",https://mercury-dent.pro/upload/iblock/ae0/6op4965a1elt9djp157591dktjph41qc.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://mercury-dent.pro/catalog/stomatologicheskie-nakonechniki/nizkoskorostnye-nakonechniki/mercury-888-s-vnutrennim-okhlazhdeniem/
MERCURY-ND-A004499,Mercury,Mercury Dental Equipment,Спрей-смазка БЕНДЕК (550 мл),ND-A004499,ND-A004499,Спрей-смазка БЕНДЕК (550 мл),1,Стоматологические наконечники,"Универсальная смазка высокого качества Смазка Bendechk пользуется большой популярностью у стоматологов, так как гарантирует качественный и продолжительный срок эксплуатации наконечников. При регулярной смазке подшипников ваш инструмент прослужит долгое время. Объем смазки — 550 мл. Одной банки хватит на долгий срок использования .",https://mercury-dent.pro/upload/iblock/99c/bevvvnktji7zb6gkh8z18r038g62dplc.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://mercury-dent.pro/catalog/stomatologicheskie-nakonechniki/obsluzhivanie-nakonechnikov/sprey-smazka-bendechk-550-ml/
MERCURY-ND-A006195,Mercury,Mercury Dental Equipment,Стоматологическая установка Mercury 1000 верхняя подача,ND-A006195,ND-A006195,1000 верхняя подача,1,Стоматологические установки,"Уникальный и современный дизайн установки позволяет подобрать идеальное положение спинки и подголовника для каждого пациента, а мягкое кресло и подлокотники с элементами из фиброкожи максимально увеличивают комфорт. Два удобных стула для стоматологов с эргономичным сиденьем и спинкой. Сенсорная панель на модуле врача и модуле ассистента, диодная подсветка. 9 программируемых положений Декоративные элементы стола ассистента и гидроблока выполнены из крепкого орг стекла под цвет обивки кресла, всего в наличии 4 цвета: зеленый, синий, красный, черный. Модуль ассистента на 4 инструмента, встроенная полимеризационная лампа. Диодный светильник мощностью 7 000-55 000 с функцией регулировки температуры света. Многофункциональная педаль управления выполнена из литой формы, которая придает ей устойчивости при управлении. Стеклянная плевательница, поворотная. Бесшумный мощный мотор кресла. Набор наконечников из 3 предметов под цвет установки. Аэрфло. Держатель монитора приобретается отдельно .",https://mercury-dent.pro/upload/iblock/942/kawkp3fsr6fbum6od9lrkyrw81jgal2z.jpg,11,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://mercury-dent.pro/catalog/stomatologicheskie-ustanovki/mercury-1000-verkhnyaya-podacha/
MERCURY-ND-A006196,Mercury,Mercury Dental Equipment,Стоматологическая установка Mercury 1000 нижняя подача,ND-A006196,ND-A006196,1000 нижняя подача,1,Стоматологические установки,"Стандартная комплектация Уникальный и современный дизайн установки позволяет подобрать идеальное положение спинки и подголовника для каждого пациента, а мягкое кресло и подлокотники с элементами из фиброкожи максимально увеличивают комфорт. Два удобных стула для стоматологов с эргономичным сиденьем и спинкой. Сенсорная панель на модуле врача и модуле ассистента, диодная подсветка. 9 программируемых положений Декоративные элементы стола врача, стола ассистента и гидроблока выполнены из крепкого орг стекла под цвет обивки кресла, всего в наличии 4 цвета: зеленый, синий, красный, черный. Модуль ассистента на 4 инструмента, встроенная полимеризационная лампа. Диодный светильник сочетает два вида освещения: теплый и холодный свет. Многофункциональная педаль управления выполнена из литой формы, которая придает ей устойчивости при управлении. Стеклянная плевательница, расположенная на поворотном гидроблоке. Бесшумный мощный мотор кресла. Набор наконечников из 3 предметов под цвет установки. Аэрфло. Держатель монитора приобретается отдельно.",https://mercury-dent.pro/upload/iblock/149/ahuuydp1lbrr85j2soxburc2znyxv3xb.jpg,14,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://mercury-dent.pro/catalog/stomatologicheskie-ustanovki/mercury-1000-nizhnyaya-podacha/
