officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,description,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
DURR-FD-322-QUICK-ACTING-DISINFECTION,Dürr Dental,DÜRR DENTAL SE,FD 322 Quick-acting disinfection,,,0,Hygiene > Surfaces,"Fast-acting, ready-to-use solution for the disinfection of alcohol-resistant surfaces of invasive and non-invasive medical devices and fixtures Very short reaction time Dries without residue Good material compatibility Spectrum of activity 1 : Bactericidal, tuberculocidal, fungicidal, limited virucidal (enveloped viruses incl. HBV, HCV, HIV and coronaviruses), limited virucidal PLUS (incl. rotaviruses, adenoviruses, noroviruses), polyomaviruses SV40 Active ingredients: Alcohols Units: 750 ml for Hygowipe Plus, 1 litre, 2.5 litres, 10 litres Ideal for: Dry wipes from DÜRR DENTAL, 500 ml spray bottle, spray head 1 The active ingredient solution of the product is based on a fast-acting combination of alcohols and has been tested in accordance with current VAH methods, the DVV/RKI guideline and European standards (testing under high loads in accordance with EN 13727, EN 13624, EN 14348, EN 14476, EN 16615 – 4-field test).",https://media.duerrdental.com/asset/2bca90f5-d9e1-4c5f-9d65-2d1e586a03aa/L/FD322.jpg,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.duerrdental.com/en/products/hygiene/hygiene-preparations/concentrates-and-ready-to-use-solutions/fd-322-quick-acting-disinfection/
DURR-FD-322-TOP-WIPES-QUICK-ACTING-DISINFECTION,Dürr Dental,DÜRR DENTAL SE,FD 322 top wipes Quick-acting disinfection,,,0,Hygiene > Surfaces,"Disinfection wipes for the quick disinfection of alcohol-resistant surfaces of invasive and non-invasive medical devices and fixtures Very short reaction time Dries without residue Good material compatibility Spectrum of activity 1 : Bactericidal, tuberculocidal, fungicidal, limited virucidal (enveloped viruses incl. HBV, HCV, HIV and coronaviruses), limited virucidal PLUS (incl. rotaviruses, adenoviruses, noroviruses), polyomaviruses SV40 Active ingredients: Alcohols Units: Package with 50 wipes Wipe size: 17.5 x 25 cm 1 FD 322 as active ingredient solution of FD 322 top wipes is based on a fast-acting combination of alcohols. The active ingredient solution has been tested under high loads in accordance with EN 13727, EN 13624, EN 14348, EN 14476, EN 16615 and the DVV/RKI guideline. The FD 322 top wipes have been tested as ready-to-use wipes using the 4-field test in accordance with VAH/EN 16615.",https://media.duerrdental.com/asset/55d8f4f2-4ede-4ffb-b93e-738dc485025b/L/FD322_topwipes.jpg,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.duerrdental.com/en/products/hygiene/hygiene-preparations/disinfection-wipes/fd-322-top-wipes-quick-acting-disinfection/
DURR-FD-322-WIPES-QUICK-ACTING-DISINFECTION,Dürr Dental,DÜRR DENTAL SE,FD 322 wipes for quick-acting disinfection,,,0,Hygiene > Surfaces,Disinfection wipes for the quick disinfection of alcohol-resistant surfaces of invasive and non-invasive medical devices and fixtures,>FD,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.duerrdental.com/en/products/hygiene/hygiene-preparations/disinfection-wipes/fd-322-wipes-quick-acting-disinfection/
DURR-FD-333-FORTE-PREMIUM-WIPES-QUICK-ACTING-DISINFECTION,Dürr Dental,DÜRR DENTAL SE,FD 333 forte premium wipes Quick-acting disinfection,,,0,Hygiene > Surfaces,"Fully virucidal, ready-to-use disinfection wipes for fast disinfection of alcohol-resistant surfaces of invasive and non-invasive medical devices and inventory Quick-acting disinfection effect Fresh lemon scent Wipe made of particularly soft material Spectrum of activity 1 : Bactericidal, tuberculocidal, mycobactericidal, fungicidal, limited virucidal (enveloped viruses incl. HBV, HCV, HIV and coronaviruses), limited virucidal PLUS (incl. rotaviruses, adenoviruses, noroviruses), virucidal (enveloped and non-enveloped viruses) Active ingredients: Alcohols, quaternary ammonium compounds Units: Dispenser box of 80 wipes, refill pack of 80 wipes Wipe size: 14 x 19 cm 1 The active ingredient solution has been tested in accordance with current VAH methods and European standards: under low and high loads in accordance with EN 13727, EN 13624, EN 14348, EN 14476, EN 16615 (4-field test) and the DVV/RKI guideline.",https://media.duerrdental.com/asset/eab39407-b5fe-4e5b-8017-67923da974f1/L/FD333_forte_premiumwipes.jpg,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.duerrdental.com/en/products/hygiene/hygiene-preparations/disinfection-wipes/fd-333-forte-premium-wipes-quick-acting-disinfection/
DURR-FD-333-FORTE-QUICK-ACTING-DISINFECTION,Dürr Dental,DÜRR DENTAL SE,FD 333 forte Quick-acting disinfection,,,0,Hygiene > Surfaces,"Fully virucidal ready-to-use solution for the disinfection of alcohol-resistant surfaces of invasive and non-invasive medical devices and fixtures Good material compatibility Fresh lemon scent Quick-acting disinfection effect Spectrum of activity 1 : Bactericidal, tuberculocidal, mycobactericidal, fungicidal, limited virucidal (enveloped viruses incl. HBV, HCV, HIV and coronaviruses), limited virucidal PLUS (incl. rotaviruses, adenoviruses, noroviruses), virucidal (enveloped and non-enveloped viruses) Active ingredients: Alcohols, quaternary ammonium compounds Units: 1 litre, 2.5 litres, 10 litres Ideal for: Dry wipes from DÜRR DENTAL, 500 ml spray bottle, spray head 1 FD 333 forte has been tested under low and high loads in accordance with EN 13727, EN 13624, EN 14348, EN 14476, EN 16615 (4-field test) and the DVV/RKI guideline.",https://media.duerrdental.com/asset/20886d76-4ec2-4f85-9894-f90a1fa26cce/L/FD333forte.jpg,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.duerrdental.com/en/products/hygiene/hygiene-preparations/concentrates-and-ready-to-use-solutions/fd-333-forte-quick-acting-disinfection/
DURR-FD-333-FORTE-WIPES-QUICK-ACTING-DISINFECTION,Dürr Dental,DÜRR DENTAL SE,FD 333 forte wipes for quick-acting disinfection,,,0,Hygiene > Surfaces,"Fully virucidal, ready-to-use disinfection wipes for fast disinfection of alcohol-resistant surfaces of invasive and non-invasive medical devices and inventory Quick-acting disinfection effect Extra-large wipes Fresh lemon scent Spectrum of activity 1 : Bactericidal, tuberculocidal, mycobactericidal, fungicidal, limited virucidal (enveloped viruses incl. HBV, HCV, HIV and coronaviruses), limited virucidal PLUS (incl. rotaviruses, adenoviruses, noroviruses), virucidal (enveloped and non-enveloped viruses) Active ingredients: alcohols and quaternary ammonium compounds Units: Dispenser box of 100 wipes, refill pack of 100 wipes Wipe size: 20 x 30 cm 1 The active ingredient solution has been tested in accordance with current VAH methods and European standards: under low and high loads in accordance with EN 13727, EN 13624, EN 14348, EN 14476, EN 16615 and the DVV/RKI guideline; tested using the 4-field test in accordance with VAH and EN 16615; virucidal in accordance with DVV/RKI and EN 14476.",https://media.duerrdental.com/asset/43794efb-1051-457b-8c18-ce0966209d69/L/FD333_fortewipes.jpg,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.duerrdental.com/en/products/hygiene/hygiene-preparations/disinfection-wipes/fd-333-forte-wipes-quick-acting-disinfection/
DURR-FD-333-QUICK-ACTING-DISINFECTION,Dürr Dental,DÜRR DENTAL SE,FD 333 Quick-acting disinfection,,,0,Hygiene > Surfaces,"Fast-acting, ready-to-use solution for the disinfection of alcohol-resistant surfaces of invasive and non-invasive medical devices and fixtures Good material compatibility Fresh lemon scent Quick drying Spectrum of activity 1 : Bactericidal, tuberculocidal, fungicidal, limited virucidal (enveloped viruses incl. HBV, HCV, HIV and coronaviruses), limited virucidal PLUS (incl. rotaviruses, adenoviruses, noroviruses) Active ingredients: Alcohols, quaternary ammonium compounds Units: 750 ml for Hygowipe Plus, 1 litre, 2.5 litres, 10 litres Ideal for: Dry wipes from DÜRR DENTAL, 500 ml spray bottle, spray head 1 FD 333 has been tested under low loads in accordance with EN 13727, EN 13624, EN 14348, EN 14476, EN 16615 (4-field test).",https://media.duerrdental.com/asset/42c06d35-9f1d-4332-a770-3478d5779f08/L/FD333.jpg,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.duerrdental.com/en/products/hygiene/hygiene-preparations/concentrates-and-ready-to-use-solutions/fd-333-quick-acting-disinfection/
DURR-FD-333-TOP-WIPES-QUICK-ACTING-DISINFECTION,Dürr Dental,DÜRR DENTAL SE,FD 333 top wipes Quick-acting disinfection,,,0,Hygiene > Surfaces,"Disinfection wipes for the quick disinfection of alcohol-resistant surfaces of invasive and non-invasive medical devices and fixtures Quick-acting disinfection effect Quick drying times Perfume-free Spectrum of activity 1 : Bactericidal, tuberculocidal, mycobactericidal, fungicidal, limited virucidal (enveloped viruses incl. HBV, HCV, HIV and coronaviruses), limited virucidal PLUS (incl. rotaviruses, adenoviruses, noroviruses), virucidal (enveloped and non-enveloped viruses) Active ingredients: Alcohols, quaternary ammonium compounds Units: Package with 50 wipes Wipe size: 17.5 x 25 cm 1 The active ingredient solution has been tested under low loads in accordance with EN 13727, EN 13624, EN 14348, EN 14476, EN 16615. The FD 333 top wipes have been tested as ready-to-use wipes using the 4-field test in accordance with VAH/EN 16615.",https://media.duerrdental.com/asset/e789388f-0776-44b7-b1dc-599575f180ec/L/FD-333-top-wipes-quick-disinfectant.jpg,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.duerrdental.com/en/products/hygiene/hygiene-preparations/disinfection-wipes/fd-333-top-wipes-quick-acting-disinfection/
DURR-FD-333-WIPES-QUICK-ACTING-DISINFECTION,Dürr Dental,DÜRR DENTAL SE,FD 333 wipes for quick-acting disinfection,,,0,Hygiene > Surfaces,"Disinfection wipes for the quick disinfection of alcohol-resistant surfaces of invasive and non-invasive medical devices and fixtures Quick-acting disinfection effect Quick drying times Perfume-free Spectrum of activity 1 : Bactericidal, tuberculocidal, fungicidal, limited virucidal (enveloped viruses incl. HBV, HCV, HIV and coronaviruses), limited virucidal PLUS (incl. rotaviruses, adenoviruses, noroviruses) Active ingredients: Alcohols, quaternary ammonium compounds Units: Dispenser box of 110 wipes, refill pack of 110 wipes 1 The active ingredient solution has been tested under low loads in accordance with EN 13727, EN 13624, EN 14348, EN 14476 and EN 16615 (4-field test). Wipe size: 14 x 22 cm",https://media.duerrdental.com/asset/49508f02-104e-44b1-be9a-917528da4a62/L/FD333_wipes.jpg,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.duerrdental.com/en/products/hygiene/hygiene-preparations/disinfection-wipes/fd-333-wipes-quick-acting-disinfection/
DURR-FD-350-DISINFECTION-WIPES,Dürr Dental,DÜRR DENTAL SE,FD 350 Quick-acting disinfection,,,0,Hygiene > Surfaces,"Disinfection wipes for the quick disinfection of alcohol-resistant surfaces of invasive and non-invasive medical devices and fixtures Quick-acting disinfection effect Quick, streak-free drying 3 different fragrances: Classic, Flower, Lemon Spectrum of activity 1 : Bactericidal, tuberculocidal, fungicidal, limited virucidal (enveloped viruses incl. HBV, HCV, HIV and coronaviruses), limited virucidal PLUS (incl. rotaviruses, adenoviruses, noroviruses), polyomaviruses SV40 Active ingredients: Alcohols Units: Dispenser box of 110 wipes, refill pack of 110 wipes Wipe size: 14 x 22 cm 1 The product is based on a combination of alcohols and has been tested in accordance with current VAH methods and European standards: the active ingredient solution has been tested under high loads in accordance with EN 13727, EN 13624, EN 14348, EN 14476, EN 16615 (4-field test) and the DVV/RKI guideline.",https://media.duerrdental.com/asset/7c940876-ea3d-4e2d-8096-4d22df742127/L/FD350_Reinigungstuch_1200x1328px-jpg.jpg,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.duerrdental.com/en/products/hygiene/hygiene-preparations/disinfection-wipes/fd-350-disinfection-wipes/
DURR-FD-360-CLEANING-AND-CARE-OF-VINYL-UPHOLSTERY,Dürr Dental,DÜRR DENTAL SE,FD 360 Cleaning and care of vinyl upholstery,,,0,Hygiene > Surfaces,"Cleaning fluid for deep cleaning and care of vinyl upholstery Cleaning agent, gentle on materials, combined with a care product for long-term value-retention Intensive cleaning effect - removes stains of all kinds, rims and discolouration Certified material compatibility – recommended by leading equipment manufacturers Ideal for treatment units in combination with FD 366 sensitive Ingredients: Special surfactants, silicon compounds and care formula based on avocado oil Units: Set with 250 ml spray bottle, 1 FD polishing wipe and 5 special sponges Ideal for: FD 366 sensitive , FD 366 sensitive wipes , FD polishing wipe , FD 366 sensitive top wipes",https://media.duerrdental.com/asset/8fe9c536-7c81-4c7a-a91c-c2b5bc4e17d4/L/FD-360-set-250-ml-bottle.jpg,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.duerrdental.com/en/products/hygiene/hygiene-preparations/concentrates-and-ready-to-use-solutions/fd-360-cleaning-and-care-of-vinyl-upholstery/
DURR-FD-366-SENSITIVE-DISINFECTION-OF-SENSITIVE-SURFACES,Dürr Dental,DÜRR DENTAL SE,FD 366 sensitive Disinfection of sensitive surfaces,,,0,Hygiene > Surfaces,"Alcohol-reduced ready-to-use solution for the quick disinfection of sensitive surfaces of invasive and non-invasive medical devices and fixtures Quick-acting disinfection effect Certified material compatibility – recommended by leading equipment manufacturers Ideal for treatment units in combination with FD 360 Cleaning and care of vinyl upholstery Spectrum of activity 1 : Bactericidal, tuberculocidal, yeasticidal, limited virucidal (enveloped viruses incl. HBV, HCV, HIV and coronaviruses), noroviruses Active ingredients: Alcohols, quaternary ammonium compounds Units: 750 ml for Hygowipe Plus, 1 litre, 2.5 litres, 10 litres Ideal for: Dry wipes from DÜRR DENTAL, 500 ml spray bottle, spray head 1 FD 366 sensitive has been tested under low and high loads in accordance with EN 13727, EN 13624, EN 14348, EN 14476, EN 16615 (4-field test) and the DVV/RKI guideline.",https://media.duerrdental.com/asset/3b345472-25af-4dac-ba3a-04223d2e9cf5/L/FD366_sensitive.jpg,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.duerrdental.com/en/products/hygiene/hygiene-preparations/concentrates-and-ready-to-use-solutions/fd-366-sensitive-disinfection-of-sensitive-surfaces/
DURR-FD-366-SENSITIVE-TOP-WIPES-FOR-DISINFECTION-OF-SENSITIVE-SURFACES,Dürr Dental,DÜRR DENTAL SE,FD 366 sensitive top wipes for disinfection of sensitive surfaces,,,0,Hygiene > Surfaces,"Ready-to-use disinfection wipes for the quick disinfection of alcohol-resistant surfaces of invasive and non-invasive medical devices and fixtures Quick-acting disinfection effect Recommended by equipment manufacturers Perfume-free Spectrum of activity 1 : Bactericidal, tuberculocidal, yeasticidal, limited virucidal (enveloped viruses incl. HBV, HCV, HIV and coronaviruses), noroviruses Active ingredients: Alcohols, quaternary ammonium compounds Available as: Package with 50 wipes Wipe size: 17.5 x 25 cm 1 The active ingredient solution has been tested under low and high loads in accordance with EN 13727, EN 13624, EN 14348, EN 14476, EN 16615 and the DVV/RKI guideline. The FD 366 sensitive top wipes have been tested as ready-to-use wipes using the 4-field test in accordance with VAH/EN 16615.",https://media.duerrdental.com/asset/2a3770b4-2153-4461-981f-5c42bf83a82c/L/FD366_sensitivetopwipes.jpg,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.duerrdental.com/en/products/hygiene/hygiene-preparations/disinfection-wipes/fd-366-sensitive-top-wipes-for-disinfection-of-sensitive-surfaces/
DURR-FD-366-SENSITIVE-WIPES-DISINFECTION-OF-SENSITIVE-SURFACES,Dürr Dental,DÜRR DENTAL SE,FD 366 sensitive wipes Disinfection of sensitive surfaces,,,0,Hygiene > Surfaces,"Ready-to-use disinfection wipes for the quick disinfection of alcohol-resistant surfaces of invasive and non-invasive medical devices and fixtures Quick-acting disinfection effect Recommended by equipment manufacturers Perfume-free Spectrum of activity 1 : Bactericidal, tuberculocidal, yeasticidal, limited virucidal (enveloped viruses incl. HBV, HCV, HIV and coronaviruses), noroviruses Active ingredients: Alcohols, quaternary ammonium compounds Units: Dispenser box of 100 wipes, refill pack of 100 wipes Wipe size: 20 x 30 cm 1 The active ingredient solution has been tested under low and high loads in accordance with EN 13727, EN 13624, EN 14348, EN 14476, EN 16615 and the DVV/RKI guideline. The FD 366 sensitive wipes have been tested as ready-to-use wipes using the 4-field test in accordance with VAH/EN 16615.",https://media.duerrdental.com/asset/8b283600-405b-418a-b3d5-aabf8aa3954b/L/FD-366-sensitive-wipes-Web-Produktbild.jpg,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.duerrdental.com/en/products/hygiene/hygiene-preparations/disinfection-wipes/fd-366-sensitive-wipes-disinfection-of-sensitive-surfaces/
DURR-FD-MULTI-WIPES,Dürr Dental,DÜRR DENTAL SE,FD multi wipes,,,0,Hygiene > Surfaces,"Universal dry wipes, can be soaked in disinfectant and cleaning agents All-purpose wipes can be used together with surface disinfectants Lint-free and tear-proof Excellent wetting; does not scratch surfaces Units: Dispenser box of 180 wipes, refill pack of 180 wipes Wipe size: 20 x 30 cm Ideal for: Can be used for surface disinfection with all DÜRR DENTAL ready-to-use solutions and concentrates. Tested and approved using the 4-field test (EN 16615).",https://media.duerrdental.com/asset/d8454f1c-2202-4dc7-b8a0-e541c263897c/L/FD_multiwipes.jpg,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.duerrdental.com/en/products/hygiene/hygiene-preparations/disinfection-wipes/fd-multi-wipes/
